Title ID	PSN Name	Region	Match Type	Redump Title	Serial
NPJJ00510	Cyberbots Fullmetal Madness	JP	exact	Cyberbots: Fullmetal Madness	SLPS-01011
NPJJ00511	Rockman 4: Aratanaru Yabou!!	JP	exact	Rockman 4: Aratanaru Yabou!!	SLPM-87259 / SLPS-02324
NPJJ00512	Mad Stalker Full Metal Force	JP	fuzzy:0.96	Mad Stalker: FullMetalForce	SLPS-00734
NPJJ00513	Space Griffon VF-9	JP	exact	Space Griffon VF-9	SLPS-00012
NPJJ00514	Hanabi Fantast	JP	exact	Hanabi Fantast [Magical 1500] | Hanabi: Fantast	PAPX-90048 / SLPM-80239 / SLPS-01439 / SLPS-03080
NPJJ00515	Uki Uki Tsuri Tengoku: Ningyo Densetsu no Nazo	JP	exact	Uki Uki Tsuri Tengoku: Ningyo Densetsu no Nazo	SLPS-00983 / SLPS-01571
NPJJ00516	Mr. Prospector: Horiate Kun	JP	exact	Mr. Prospector: Horiate-kun	SLPS-02226
NPJJ00517	Hatsukoi Valentine	JP	exact	Hatsukoi Valentine	SLPS-00831
NPJJ00518	Pet Pet Pet	JP	exact	Pet Pet Pet	SLPS-02292 / SLPS-03082
NPJJ00519	Suizokukan Project: Fish Hunter e no Michi	JP	exact	Suizokukan Project: Fish Hunter e no Michi	SLPS-01809
NPJJ00520	Doukyu Re-Mix: Billiards Multiple	JP	fuzzy:0.98	Doukyuu Re-mix: Billiards Multiple	SLPS-02011
NPJJ00521	Final Fantasy V	JP	exact	Final Fantasy V	SCPS-45214 / SLPM-86081 / SLPS-01949
NPJJ00522	Final Fantasy VI	JP	exact	Final Fantasy VI	SCPS-45387 / SLPM-86198 / SLPS-01950
NPJJ00523	Asuka 120% Excellent: Burning Fest. Excellent	JP	exact	Asuka 120% Excellent: Burning Fest. Excellent	SLPS-00849
NPJJ00524	First Queen IV: Varcia Senki	JP	exact	First Queen IV: Varcia Senki	SLPS-00604
NPJJ00525	Uki Uki Tsuri Tengoku: Kawa Monogatari	JP	exact	Uki Uki Tsuri Tengoku: Kawa Monogatari	SLPS-01521
NPJJ00526	Kitchen Panic	JP	exact	Kitchen Panic	SLPS-01395
NPJJ00527	Hatsukoi Valentine Special	JP	exact	Hatsukoi Valentine Special	SLPS-01452
NPJJ00528	OverBlood	JP	exact	OverBlood	SLPM-86641 / SLPS-00392 / SLPS-91032
NPJJ00529	Ooedo Huusui Ingaritsu Hanabi 2	JP	exact	Ooedo Huusui Ingaritsu Hanabi 2 [Magical 1500]	SLPS-03112
NPJJ00530	Quiz Shuu (SuperLite 3in1 Series)	JP	fuzzy:0.89	SuperLite 3in1 Series: Quiz-shuu	SLPM-86987
NPJJ00531	Uki Uki Tsuri Tengoku: Uokami Densetsu o Oe	JP	fuzzy:0.89	Uki Uki Tsuri Tengoku: Gyoshin Densetsu o Oe	SLPS-02579
NPJJ00532	Monster Bass	JP	exact(other region)	Monster Bass	SLUS-01490
NPJJ00533	Community Pom: Omoide o Dakishimete	JP	exact	Community Pom: Omoide o Dakishimete	SLPS-02116
NPJJ00534	U.P.P.	JP	exact	U.P.P.	SLPS-01480
NPJJ00535	Rescue 24 Hours	JP	exact	Rescue 24 Hours	SLPS-00572
NPJJ00536	Pro Wrestling Sengokuden: Hyper Tag Match	JP	fuzzy:0.93	Pro Wres Sengokuden: Hyper Tag Match	SLPS-01006
NPJJ00538	DINO CRISIS 2	JP	exact	Dino Crisis 2	SLPM-80573 / SLPM-86627 / SLPM-87234
NPJJ00539	Breath of Fire IV	JP	exact(other region)	Breath of Fire IV | Breath of Fire IV (Beta)	SLES-03552 / SLPS-02728 / SLUS-01324
NPJJ00540	Pocket Fighter	JP	exact	Pocket Fighter | Pocket Fighter [Playstation the Best]	SLPS-01360 / SLPS-91191
NPJJ00541	Wakusei Koukitai Little Cats	JP	exact	Wakusei Koukitai: Little Cats	SLPS-01374
NPJJ00542	Koushien V	JP	exact	Koushien V	SLPS-00729
NPJJ00543	Deserted Island	JP	exact	Deserted Island	SLPS-00602
NPJJ00544	Oekaki Puzzle Shuu (SuperLite 3in1 Series)	JP	fuzzy:0.90	SuperLite 3in1 Series: Oekaki Puzzle-shuu	SLPM-86955
NPJJ00545	PacaPaca Passion	JP	fuzzy:0.97	Paca Paca Passion	SLPS-02122
NPJJ00546	Chrono Trigger	JP	exact	Chrono Trigger	SCPS-45446 / SLPM-87374 / SLPS-02430 / SLPS-91446
NPJJ00547	Gouketsuji Ichizoku 2: Chotto Dake Saikyou Densetsu (Power Instinct 2)	JP	exact	Gouketsuji Ichizoku 2: Chotto dake Saikyou Densetsu	SLPM-80009 / SLPS-00104
NPJJ00548	Asuka 120% Final: Burning Fest. Final	JP	exact	Asuka 120% Final: Burning Fest. Final	SLPS-02074
NPJJ00549	Max Surfing 2000	JP	exact	Max Surfing 2000	SLPS-02398
NPJJ00550	Vehicle Cavalier	JP	exact	Vehicle Cavalier	SLPS-00232
NPJJ00551	Pacapaca Passion 2	JP	fuzzy:0.97	Paca Paca Passion 2	SLPS-02720
NPJJ00552	Bounty Sword First	JP	exact	Bounty Sword First	SLPM-80101 / SLPM-86614 / SLPS-00757
NPJJ00553	Goiken Muyou II	JP	exact	Goiken Muyou II	SLPS-01542
NPJJ00554	Hyouryuu Ki: The Reportage Beyond the Sea	JP	fuzzy:0.99	Hyouryuuki: The Reportage Beyond the Sea	SLPM-87229 / SLPS-02358
NPJJ00555	Pacapaca Passion Special	JP	exact	Pacapaca Passion Special	SLPS-02895
NPJJ00556	Pocket Tuner	JP	exact	Pocket Tuner	SLPS-02218
NPJJ00557	Twins Story	JP	fuzzy:0.90	Twins Story: Kimi ni Tsutaetakute...	SLPS-02126
NPJJ00558	Slap Happy Rhythm Busters	JP	exact	Slap Happy Rhythm Busters	SLPS-02789 / SLPS-91460
NPJJ00559	Bounty Sword: Double Edge	JP	exact	Bounty Sword: Double Edge	SLPM-86625 / SLPS-01479
NPJJ00560	Doki Oki	JP	fuzzy:0.59	Doki Doki Poyatchio!! | Doki Doki Poyatchio!! [Reprint]	SLPM-80285 / SLPS-01573 / SLPS-03125
NPJJ00561	Panzer Bandit	JP	exact	Panzer Bandit	SLPM-80124 / SLPS-00899
NPJJ00562	Sengoku Mugen	JP	exact	Sengoku Mugen	SLPS-03151
NPJJ00563	Nyan to Wonderful	JP	exact	Nyan to Wonderful	SLPS-00442 / SLPS-91047
NPJJ00564	AERO DIVE	JP	fuzzy:0.94	Aerodive	SLPS-02367
NPJJ00565	Zoku Gussun Oyoyo	JP	exact	Zoku Gussun Oyoyo	SLPS-00488
NPJJ00566	Ore! Tomba	JP	exact	Ore! Tomba	SLPM-80165
NPJJ00567	Ryuki Densyo: Dragoon	JP	fuzzy:0.90	Ryuuki Denshou: Dragoon	SLPS-01035
NPJJ00568	Kid Klown in Crazy Chase 2: Love Love Hani Soudatsusen	JP	fuzzy:0.92	Kid Clown no Crazy Chase 2: Love Love Honey Soudatsusen	SLPS-00454
NPJJ00570	Marl Jong!!	JP	exact	Marl Jong!!	SLPS-03537 / SLPS-03538
NPJJ00571	Dioramos	JP	exact	Dioramos	SLPM-80587 / SLPS-02797
NPJJ00572	Ochanoma Battle	JP	fuzzy:0.94	Ocha no Ma Battle	SLPM-86681
NPJJ00573	Dai-4-Ji Super Robot Taisen S	JP	exact	Dai-4-Ji Super Robot Taisen S	SLPS-00196 / SLPS-91014
NPJJ00574	Shin Super Robot Taisen	JP	exact	Shin Super Robot Taisen | Shin Super Robot Taisen [Playstation the Best]	SLPS-00550 / SLPS-91084
NPJJ00575	Toy Dream	JP	fuzzy:0.95	Toys Dream	SLPS-01704
NPJJ00576	Waku Waku Derby	JP	exact	Waku Waku Derby	SLPS-01157
NPJJ00577	The Bombing Islands	JP	exact	The Bombing Islands	SLPS-91449
NPJJ00578	Wai Wai 3-nin Uchi Mahjong	JP	exact	Wai Wai 3-nin Uchi Mahjong | Wai Wai 3-nin Uchi Mahjong [Controller Set]	HPS-91 / SLPM-86696
NPJJ00579	Dangan	JP	exact	Dangan	SLPS-02609
NPJJ00580	Pro Wrestling Sengokuden 2	JP	fuzzy:0.91	Pro Wrestling Sengokuden 2: Kakutou Emaki	SLPS-01388
NPJJ00581	Wai Wai Trump Taisen	JP	exact	Wai Wai Trump Taisen | Wai Wai Trump Taisen [Controller Set]	HPS-105 / SLPM-86657
NPJJ00582	The Oni Taiji: Mezase! Nidaime Momotarou	JP	exact	The Oni Taiji!!: Mezase! Nidaime Momotarou	SLPM-86989 / SLPS-00089
NPJJ00584	Tekken	JP	exact	Tekken	SLPS-00040 / SLPS-91020
NPJJ00585	Klonoa: Door to Phantomile	JP	exact(other region)	Klonoa: Door to Phantomile	SCES-00942 / SCES-01185 / SCES-01186 / SCES-01187 / SCES-01188 / SLUS-00585
NPJJ00586	R4 RIDGE RACER TYPE 4	JP	exact	R4: Ridge Racer Type 4 | R4: Ridge Racer Type 4 (Disc 1) | R4: Ridge Racer Type 4 (Disc 2) | R4: Ridge Racer Type 4 [PSOne Books]	SCPS-45354 / SCPS-45355 / SCPS-45356 / SCPS-46001 / SLPS-01798 / SLPS-01800 / SLPS-91463
NPJJ00587	Winning Lure	JP	exact	Winning Lure	SLPM-86548
NPJJ00588	Jigsaw Island: Japan Graffiti	JP	exact	Jigsaw Island: Japan Graffiti	SLPM-86918 / SLPS-00473
NPJJ00589	Strikers 1945 II	JP	exact	Strikers 1945 II	SLKA-02001 / SLPS-01637
NPJJ00590	Chiisa na Oukoku Eltria	JP	fuzzy:0.89	Chiisana Oukoku Erutoria	SLPS-02750
NPJJ00591	Quiz Nanairo Dreams: Nijiiro Machi no Kiseki	JP	fuzzy:0.94	Quiz Nanairo Dreams: Nijiiro-chou no Kiseki	SLPS-00875
NPJJ00592	Marby Baby Story	JP	exact	Marby Baby Story	SLPS-01738
NPJJ00593	Rockman 5: Blues no Wana!?	JP	exact	Rockman 5: Blues no Wana!?	SLPM-87268 / SLPS-02338
NPJJ00594	Doki Doki Shutter Chance	JP	fuzzy:0.90	Doki Doki Shutter Chance: Koi no Puzzle o Kumitatete	SLPM-86988 / SLPS-01038
NPJJ00595	Double Dragon	JP	exact	Double Dragon	SLPS-00191
NPJJ00596	99 Kosuhien	JP	fuzzy:0.95	'99 Koshien [Magical 1500 Series]	SLPS-03085
NPJJ00597	Dosukoi Densetsu	JP	exact	Dosukoi Densetsu	SLPS-01984
NPJJ00598	Geom Cube	JP	exact	Geom Cube	SLPS-00007
NPJJ00599	Sound Novel Evolution 2: Kamaitachi no Yoru: Tokubetsu-Hen	JP	exact	Sound Novel Evolution 2: Kamaitachi no Yoru Tokubetsu-hen	SLPS-01794 / SLPS-91187
NPJJ00600	Choujin Gakuen Gowcaizer	JP	exact	Choujin Gakuen: Gowcaizer	SLPS-00527
NPJJ00601	Max Surfing 2nd	JP	exact	Max Surfing 2nd	SLPS-02871
NPJJ00602	Sound Novel Evolution 1: Otogirisou Sosei-Hen	JP	exact	Sound Novel Evolution 1: Otogirisou: Sosei-hen	SLPS-01645 / SLPS-91225
NPJJ00603	Super Pang Collection	JP	exact	Super Pang Collection	SLPS-00360
NPJJ00604	Tomba! The Wild Adventures	JP	exact	Tomba! The Wild Adventures	PAPX-90096 / SLPM-80476 / SLPS-02350
NPJJ00605	Rebus	JP	exact	Rebus	SLPS-01343 / SLPS-91121
NPJJ00606	Kuro no Ken: Blade of the Darkness	JP	exact	Kuro no Ken: Blade of the Darkness	SLPS-01030
NPJJ00607	Street Boarders 2	JP	exact	Street Boarders 2	SLPS-02744
NPJJ00608	Warriors Of Fate – Tench wo Kurau II	JP	none		
NPJJ00609	Dungeon Shoutenkai: Densetsu no Ken Hajimemashita	JP	fuzzy:0.99	Dungeon Shoutenkai: Densetsu no Ken Hajime mashita	SLPS-01650
NPJJ00610	Cool Boarders	JP	exact	Cool Boarders	SCPS-45061 / SLPS-00456 / SLPS-91031
NPJJ00611	Super Robot Taisen F	JP	exact	Super Robot Taisen F	SLPS-01727 / SLPS-91216
NPJJ00612	Super Robot Taisen F Final	JP	fuzzy:0.93	Super Robot Taisen EX | Super Robot Taisen F	SLPS-01727 / SLPS-02529 / SLPS-91216
NPJJ00613	Clock Tower: The First Fear	JP	exact	Clock Tower: The First Fear	SLPS-00917
NPJJ00614	Cool Boarders 2: Killing Session	JP	exact	Cool Boarders 2: Killing Session | Cool Boarders 2: Killing Session [Playstation the Best]	SCPS-45103 / SLPM-80143 / SLPS-00967 / SLPS-91122
NPJJ00615	Blaster Master	JP	exact	Blaster Master	SLPS-02617 / SLPS-03269
NPJJ00616	Final Round	JP	exact	Final Round	SLPS-01266
NPJJ00618	The Shanghai (value 1500)	JP	fuzzy:0.88	Game no Tetsujin: The Shanghai | Shanghai: Banri no Choujou | Shanghai: Great Moments | Shanghai: Mateki Buyuu | Shanghai: Shouryuu Sairin | Value 1500: The Shanghai	SCPS-10004 / SCPS-10005 / SLPM-86836 / SLPS-00096 / SLPS-00266 / SLPS-01552 / SLPS-02703 / SLPS-03208
NPJJ00619	Rising Zan: The Samurai Gunman	JP	exact	Rising Zan: The Samurai Gunman	SLPS-01691
NPJJ00620	Super Robot Taisen Alpha	JP	exact	Super Robot Taisen Alpha	SLPS-02528 / SLPS-02636 / SLPS-03576 / SLPS-91408
NPJJ00621	Super Robot Taisen Alpha Gaiden	JP	exact	Super Robot Taisen Alpha Gaiden	SLPS-03147 / SLPS-03148 / SLPS-03577 / SLPS-91506
NPJJ00623	Gaia Master	JP	fuzzy:0.90(diff region)	Master of Monsters: Disciples of Gaia	SLES-00244 / SLUS-00595
NPJJ00626	Kururin Pa!	JP	exact	Kururin Pa!	SLPS-00066
NPJJ00627	Shiritsu Justice Gakuen: Legion Of Heroes (Rival Schools)	JP	exact	Shiritsu Justice Gakuen: Legion of Heroes (Disc 1) (Evolution Disc) | Shiritsu Justice Gakuen: Legion of Heroes (Disc 2) (Arcade Disc)	SLPS-01240 / SLPS-01241
NPJJ00628	Myst	JP	exact	Myst	SLPS-00024 / SLPS-02924 / SLPS-91023 / SLPS-91123
NPJJ00629	Harmful Park	JP	exact	Harmful Park	SLPS-00498
NPJJ00630	Clock Tower 2	JP	exact	Clock Tower 2	SLPM-80062 / SLPM-80063 / SLPS-00657 / SLPS-91056
NPJJ00632	Shingata Kururin Pa!	JP	exact	Shingata Kururin Pa!	SLPS-00414
NPJJ00633	Trump Shiyouyo! Fukkoku-ban	JP	fuzzy:0.68	Trump Shiyou yo!	SLPS-01440 / SLPS-02225 / SLPS-02612
NPJJ00637	Tokyo Majin Gakuen Ken Kaze Tobari	JP	fuzzy:0.73	Tokyo Majin Gakuen: Kenpuuchou (Disc 1) (You) | Tokyo Majin Gakuen: Kenpuuchou (Disc 2) (In)	SLPS-01432 / SLPS-01433 / SLPS-02834 / SLPS-02835
NPJJ00638	Tokyo Majin Gakuen Oboro-Kitan	JP	exact	Tokyo Majin Gakuen: Oboro Kitan	SLPS-02015 / SLPS-02836
NPJJ00639	Tokyo Majin Gakuen Gehoujou	JP	fuzzy:0.95	Tokyo Majin Gakuen: Gehouchou | Tokyo Majin Gakuen: Gehouchou (Disc 1) (You) | Tokyo Majin Gakuen: Gehouchou (Disc 2) (In) | Tokyo Majin Gakuen: Gehouchou (Disc 3) (Ja)	SLPM-80622 / SLPS-03330 / SLPS-03331 / SLPS-03332 / SLPS-03333 / SLPS-03334 / SLPS-03335
NPJJ00645	Rayman	JP	exact	Rayman	SLPS-00026
NPJJ00649	Clock Tower: Ghost Head	JP	exact	Clock Tower: Ghost Head | Clock Tower: Ghost Head [Playstation the Best]	SCPS-45173 / SLPM-80219 / SLPS-01290 / SLPS-91175
NPJJ00651	Motto Trump Shiyouyo!	JP	fuzzy:0.80	Trump Shiyou yo!	SLPS-01440 / SLPS-02225 / SLPS-02612
NPJJ00652	Final Fantasy IV	JP	exact	Final Fantasy IV	SCPS-45029 / SLPM-86028 / SLPS-01948
NPJJ00656	Summon Night	JP	exact	Summon Night	SLPM-80509 / SLPS-02542 / SLPS-91507
NPJJ00657	Summon Night 2	JP	exact	Summon Night 2 (Disc 1) | Summon Night 2 (Disc 2)	SLPS-03237 / SLPS-03238 / SLPS-91517 / SLPS-91518
NPJJ00661	Super Black Bass X	JP	exact	Super Black Bass X	SCPS-45084 / SLPS-00839 / SLPS-02053
NPJJ00662	Umihara Kawase Shun Second Edition	JP	exact	Umihara Kawase Shun: Second Edition	SLPS-02549
NPJJ00664	Rockman 6: Shijou Saidai no Tatakai!!	JP	exact	Rockman 6: Shijou Saidai no Tatakai!!	SLPM-87269 / SLPS-02379
NPJJ00670	The Match Golf	JP	exact	The Match Golf	SLPS-00178
NPJJ00671	Metal Gear Solid Integral	JP	exact	Metal Gear Solid: Integral (Disc 1) | Metal Gear Solid: Integral (Disc 2) | Metal Gear Solid: Integral (Disc 3) (VR-Disc)	SCPS-45412 / SCPS-45413 / SCPS-45414 / SLPM-86247 / SLPM-86248 / SLPM-86249 / SLPM-86470 / SLPM-86471 / SLPM-86472 / SLPM-87324 / SLPM-87325 / SLPM-87326
NPJJ00672	Xevious 3D/G+	JP	exact	Xevious 3D/G+	SLPS-00750
NPJJ00673	Mr. Driller G	JP	exact	Mr. Driller G	SLPS-03336
NPJJ00674	Cyber Sled	JP	fuzzy:0.63	Cyber Org	SCPS-45381 / SLPS-01910
NPJJ00676	Smash Court	JP	exact	Smash Court	SLPS-00450 / SLPS-91053 / SLPS-91407
NPJJ00677	Zutto Issho: With Me Everytime...	JP	exact	Zutto Issho: With Me Everytime...	SLPM-86523 / SLPS-01238
NPJJ00678	EOS~Edge of Skyhigh~	JP	exact	EOS: Edge of Skyhigh	SLPS-00820
NPJJ00679	Soukuu no Tsubasa: Gotha World	JP	exact	Soukuu no Tsubasa: Gotha World (Disc 1) | Soukuu no Tsubasa: Gotha World (Disc 2)	SLPS-01041 / SLPS-01042
NPJJ00680	Neo Planet	JP	exact	Neo Planet	SLPS-00323
NPJJ00681	Dragon Beat Legend of Pinball	JP	fuzzy:0.98	Dragonbeat: Legend of Pinball	SLPS-01067
NPJJ00682	Abe a GO GO	JP	fuzzy:0.95	Abe a GoGo	SLPM-80175 / SLPS-01118
NPJJ00683	Tokyo 23-Ku Seifuku Wars	JP	exact	Tokyo 23-ku Seifuku Wars	SLPS-01259
NPJJ00684	ABE'99	JP	exact	Abe '99 (Disc 1) | Abe '99 (Disc 2)	SLPS-02095 / SLPS-02096
NPJJ00685	Heroine Dream	JP	exact	Heroine Dream | Heroine Dream [Mouichido Kimi ni Eitai...Loved Series vol.2]	SLPS-00470 / SLPS-00471 / SLPS-02264
NPJJ00686	Heroine Dream 2	JP	exact	Heroine Dream 2 | Heroine Dream 2 [The Best Buy]	SLPS-01376 / SLPS-02933
NPJJ00687	Namco Museum Vol. 1	JP	exact	Namco Museum Vol. 1	SLPS-00107 / SLPS-91158
NPJJ00688	Namco Museum Vol. 2	JP	exact	Namco Museum Vol. 2	SLPS-00209 / SLPS-00210 / SLPS-91159
NPJJ00689	Namco Museum Vol. 3	JP	exact	Namco Museum Vol. 3	SLPS-00390 / SLPS-91160
NPJJ00690	Namco Museum Vol. 4	JP	exact	Namco Museum Vol. 4	SLPS-00540 / SLPS-91161
NPJJ00691	Strider Hiryu 1&2	JP	fuzzy:0.98	Strider Hiryuu 1 & 2 | Strider Hiryuu 1 & 2 (Disc 1) (Strider Hiryuu) | Strider Hiryuu 1 & 2 (Disc 2) (Strider Hiryuu 2)	SLPM-80537 / SLPS-02620 / SLPS-02621
NPJJ00692	Namco Museum Vol. 5	JP	exact	Namco Museum Vol. 5	SLPS-00705 / SLPS-91162
NPJJ00693	Namco Museum Encore	JP	exact	Namco Museum Encore	SLPS-00765 / SLPS-01050 / SLPS-91163
NPJJ00694	Namco Anthology 1	JP	exact	Namco Anthology 1	SLPS-01220
NPJJ00695	Namco Anthology 2	JP	exact	Namco Anthology 2	SLPS-01221
NPJJ00696	Smash Court 2	JP	exact	Smash Court 2	SLPS-01693
NPJJ00697	Starblade Alpha	JP	exact(other region)	Starblade Alpha	SCES-00034 / SLUS-00057
NPJJ00698	Galaxian^3	JP	exact(other region)	Galaxian^3	SCES-00269
NPJJ00699	Silver Jiken	JP	fuzzy:0.95	Silver Jiken: The Silver	SLPS-02320 / SLPS-02969
NPJJ00700	Tantei Jinguuji Saburou: Yume no Owarini	JP	fuzzy:0.99	Tantei Jinguuji Saburou: Yume no Owari ni	SLPS-01356 / SLPS-03014
NPJJ00701	Tantei Jinguuji Saburou Early Collection	JP	exact	Tantei Jinguuji Saburou: Early Collection	SLPS-02157 / SLPS-03137
NPJJ00702	Tantei Jinguuji Saburou: Mikan no Rupo	JP	fuzzy:0.95	Tantei Jinguuji Saburou: Mikan no Report	SLPS-00544 / SLPS-03016
NPJJ00703	Tantei Jinguuji Saburou: Touka ga Kienu Aidani	JP	fuzzy:0.84	Tantei Jinguuji Saburou: Tomoshibi ga Kienu Ma ni	SLPS-02427 / SLPS-03015
NPJJ00704	Castlevania Chronicle: Akumajō Dracula	JP	fuzzy:0.96	Castlevania Chronicle: Akumajou Dracula	SLPM-86754
NPJJ00705	Ms. Pac-Man Maze Madness	JP	exact	Ms. Pac-Man Maze Madness	SLPS-03000
NPJJ00706	Smash Court 3	JP	exact	Smash Court 3	SLPS-03001
NPJJ00707	Puyo Puyo Sun Ketteiban	JP	exact	Puyo Puyo Sun: Ketteiban	SLPM-87213 / SLPS-01080 / SLPS-91224
NPJJ00708	Dragon Valor	JP	exact	Dragon Valor (Disc 1) | Dragon Valor (Disc 2)	SCPS-45459 / SCPS-45460 / SLPS-02190 / SLPS-02191
NPJJ00711	Expert	JP	exact	Expert	SLPS-00342
NPJJ00713	Susume! Kaizoku	JP	fuzzy:0.92	Susume! Kaizoku: Be Pirates! | Susume! Kaizoku: Be Pirates! [Artdink Best Choice]	SLPM-80367 / SLPS-01737 / SLPS-02467
NPJJ00714	Monster Farm 2	JP	exact	Monster Farm 2	SLPM-80379 / SLPS-01906 / SLPS-91199
NPJJ00715	Roommate: Inoue Ryoko	JP	exact	Roommate: Inoue Ryoko	SLPS-02140
NPJJ00716	Sihouette☆Stories	JP	fuzzy:0.91	Silhouette Stories	SLPS-00374
NPJJ00717	Lunar 2: Eternal Blue	JP	exact	Lunar 2: Eternal Blue | Lunar 2: Eternal Blue (Disc 1) | Lunar 2: Eternal Blue (Disc 2) | Lunar 2: Eternal Blue (Disc 3) | Lunar 2: Eternal Blue [Kadokawa the Best] (Disc 1) | Lunar 2: Eternal Blue [Kadokawa the Best] (Disc 2) | Lunar 2: Eternal Blue [Kadokawa the Best] (Disc 3)	SLPM-80419 / SLPS-02081 / SLPS-02082 / SLPS-02083 / SLPS-02966 / SLPS-02967 / SLPS-02968
NPJJ00718	Pocke-Kano: Yumi Aida	JP	fuzzy:0.95	Pocke-Kano: Aida Yumi	SLPS-02497
NPJJ00719	Pocke-Kano: Fumio Ueno	JP	fuzzy:0.95	Pocke-Kano: Ueno Fumio	SLPS-02498
NPJJ00720	Pocke-Kano: Shizuka Houjouin	JP	fuzzy:0.95	Pocke-Kano: Houjouin Shizuka	SLPS-02499
NPJJ00721	Street Fighter Alpha: Warriors' Dreams	JP	exact(other region)	Street Fighter Alpha: Warriors' Dreams	SLES-00199 / SLUS-00197
NPJJ00722	Street Fighter Zero 2	JP	exact	Street Fighter Zero 2 | Street Fighter Zero 2'	SLPM-80043 / SLPS-00415 / SLPS-91105
NPJJ00723	Tron ni Kobun	JP	exact	Tron ni Kobun	SLPS-02108
NPJJ00724	Rockman Battle & Chase	JP	exact	Rockman: Battle & Chase	SLPS-00764 / SLPS-91093
NPJJ00725	Rockman X4	JP	exact	Rockman X4	SLPM-87315 / SLPS-00901 / SLPS-00902 / SLPS-91106
NPJJ00726	Rockman X5	JP	exact	Rockman X5	SLPM-86666 / SLPM-87021
NPJJ00727	Rockman 8: Metal Heroes	JP	exact	Rockman 8: Metal Heroes	SLPS-00630 / SLPS-91045
NPJJ00728	Street Fighter Alpha 3	JP	exact(other region)	Street Fighter Alpha 3	SLES-01863 / SLUS-00821
NPJJ00729	I'Max Shogi II	JP	fuzzy:0.97	I'Max Shougi II	SLPS-01029
NPJJ00730	Taikai Nobunaga Ten: Ge-Ten II	JP	fuzzy:0.79	Ooumi Nobunaga Den: Geten II	SLPS-00874
NPJJ00731	Honoo no Ryourinin: Cooking Fighter Hao	JP	exact	Honoo no Ryourinin: Cooking Fighter Hao	SLPS-01382
NPJJ00732	Shiritsu Justice Gakuen: Nekketsu Seisyun Nikki 2	JP	fuzzy:0.98	Shiritsu Justice Gakuen: Nekketsu Seishun Nikki 2	SLPM-86750 / SLPS-02120
NPJJ00733	Rockman X6	JP	exact	Rockman X6	SLPM-86959 / SLPM-87183
NPJJ00734	Super Puzzle Fighter II Turbo	JP	exact(other region)	Super Puzzle Fighter II Turbo	SLES-00605 / SLUS-00418
NPJJ00735	Kileak: The DNA Imperative	JP	exact(other region)	Kileak: The DNA Imperative	SCUS-94102
NPJJ00736	Epidemic	JP	exact(other region)	Epidemic	SCES-00393 / SCUS-94152
NPJJ00737	Kowloon's Gate	JP	exact	Kowloon's Gate	SLPM-80047 / SLPM-80080
NPJJ00738	Dragonseeds	JP	fuzzy:0.96(diff region)	Dragon Seeds	SLUS-00734
NPJJ00739	T: Kara Hajimaru Monogatari	JP	exact	T kara Hajimaru Monogatari	SLPS-01350
NPJJ00740	Slam Dragon	JP	exact	Slam Dragon	SLPS-00246
NPJJ00741	Gambler Jiko Chuushinha: Ippatsu Shoubu!	JP	fuzzy:0.96	Gyuwambler Jiko Chuushinha: Ippatsu Shoubu!	SLPS-02509
NPJJ00742	Kuon no Kizuna	JP	exact	Kuon no Kizuna	SLPS-01676
NPJJ00743	Capcom Generation Dai-go-shū Kakutōka-tachi (Capcom Generations 5: Street Fighter Collection 2)	JP	fuzzy:0.90	Capcom Generation: Dai-5-shuu Kakutouka-tachi	SLPS-01725
NPJJ00744	Speed Power Gunbike	JP	fuzzy:0.91	Kahen Soukou Gunbike: Speed Power Gunbike	SLPS-01066
NPJJ00745	DamDam StompLand	JP	exact	DamDam Stompland	SLPM-80170 / SLPS-01135
NPJJ00746	Doki Doki Poyacchio	JP	fuzzy:0.95	Doki Doki Poyatchio!! | Doki Doki Poyatchio!! [Reprint]	SLPM-80285 / SLPS-01573 / SLPS-03125
NPJJ00747	Battle Arena Toshinden	JP	exact(other region)	Battle Arena Toshinden	SCES-00002 / SCUS-94003 / SCUS-94200
NPJJ00748	Battle Arena Toshinden 2 Plus	JP	fuzzy:0.98	Battle Arena Toushinden 2 Plus	SLPS-91006
NPJJ00749	Battle Arena Toshinden 3	JP	exact(other region)	Battle Arena Toshinden 3	SCES-00700 / SLUS-00483
NPJJ00750	THUNDERFORCE V Perfect System	JP	fuzzy:0.98	Thunder Force V: Perfect System	SLPS-01406 / SLPS-02211
NPJJ00751	Neorude	JP	exact	Neorude (Disc 1) (Game Disc) | Neorude (Disc 2) (Special Disc) | Neorude [Technosoft Collection]	SLPS-00823 / SLPS-00824 / SLPS-02212
NPJJ00752	My Garden	JP	exact	My Garden	SLPS-02213
NPJJ00753	Fantastic Pinball Kyutenkai	JP	fuzzy:0.59(diff region)	Patriotic Pinball	SLES-04092 / SLUS-01539
NPJJ00754	Neorude2	JP	fuzzy:0.94	Neorude 2 | Neorude 2 [Technosoft Collection]	SLPS-01112 / SLPS-02254
NPJJ00755	Koutetsu Reiiki: Steeldom	JP	exact	Koutetsu Reiiki: Steeldom	SLPS-00431
NPJJ00756	Kaze no Oka Kouen Nite	JP	exact	Kaze no Oka Kouen Nite	SLPS-01565
NPJJ00757	Neorude: Kizamareta Monshou	JP	exact	Neorude: Kizamareta Monshou	SLPS-02417
